Data from MonoPyChalIsomerACN10uM440nmA_Absorbance_15-27-18-494.txt Node
Date: Fri Jul 05 15:27:18 BST 2024
User: LASERRRRR
Spectrometer: FLMT03099
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
179.3399	-0.3951
179.5586	-0.3951
179.7771	-0.3951
179.9957	-0.0955
180.2143	-0
180.4329	-0.177
180.6514	0.5308
180.8699	-0
181.0885	-0.0327
181.307	-0.1032
181.5255	-0
181.744	-0.8005
181.9625	-0
182.181	-0.7725
182.3994	0.7878
182.6179	0.0801
182.8363	0.1645
183.0547	-0.3666
183.2732	0.1159
183.4916	0.5798
183.71	0.0132
183.9284	0.3897
184.1467	0.0417
184.3651	0.1035
184.5835	-0.1983
184.8018	0.0633
185.0201	0.0535
185.2385	0.1185
185.4568	-0.0993
185.6751	0.1963
185.8934	0.1202
186.1117	-0.1105
186.3299	-0.0202
186.5482	0.1077
186.7664	0.0743
186.9847	-0.0583
187.2029	-0.0953
187.4211	0.1336
187.6393	0.1601
187.8575	0.0661
188.0757	0.291
188.2939	0.0173
188.512	0.2447
188.7302	0.02
188.9483	0.0566
189.1665	0.116
189.3846	-0.181
189.6027	0.1379
189.8208	0.1167
190.0389	0.1658
190.257	0.1527
190.475	0.23
190.6931	0.2653
190.9111	0.5656
191.1292	0.1063
191.3472	0.5806
191.5652	0.4142
191.7832	0.1948
192.0012	0.4316
192.2192	0.3054
192.4371	0.5633
192.6551	0.3991
192.873	0.3879
193.091	0.3736
193.3089	0.5237
193.5268	0.3899
193.7447	0.4596
193.9626	0.4532
194.1805	0.6004
194.3984	0.6473
194.6162	0.4677
194.8341	0.4191
195.0519	0.5834
195.2697	0.8999
195.4875	0.5218
195.7054	0.6008
195.9231	0.4977
196.1409	0.5266
196.3587	0.7702
196.5765	0.6407
196.7942	0.529
197.012	0.4572
197.2297	0.6769
197.4474	0.7572
197.6651	0.6582
197.8828	0.6159
198.1005	0.6398
198.3182	0.6226
198.5358	0.9481
198.7535	0.5034
198.9711	0.5959
199.1888	0.6669
199.4064	0.7522
199.624	0.5414
199.8416	0.575
200.0592	0.5912
200.2767	0.6719
200.4943	0.6417
200.7119	0.708
200.9294	0.7835
201.1469	0.6314
201.3645	0.5745
201.582	0.5233
201.7995	0.647
202.017	0.6109
202.2344	0.5672
202.4519	0.6699
202.6694	0.6526
202.8868	0.6449
203.1042	0.7475
203.3217	0.7886
203.5391	0.6036
203.7565	0.5747
203.9739	0.7165
204.1913	0.6668
204.4086	0.7075
204.626	0.6394
204.8433	0.6006
205.0607	0.57
205.278	0.7857
205.4953	0.6405
205.7126	0.6624
205.9299	0.7173
206.1472	0.7011
206.3644	0.6317
206.5817	0.6807
206.7989	0.7482
207.0162	0.6553
207.2334	0.722
207.4506	0.7677
207.6678	0.6411
207.885	0.6859
208.1022	0.6081
208.3194	0.6427
208.5365	0.6227
208.7537	0.563
208.9708	0.5664
209.1879	0.6701
209.405	0.7987
209.6222	0.7187
209.8392	0.6457
210.0563	0.6625
210.2734	0.6169
210.4905	0.6768
210.7075	0.7105
210.9245	0.5731
211.1416	0.7635
211.3586	0.6955
211.5756	0.5587
211.7926	0.6363
212.0096	0.6166
212.2265	0.5486
212.4435	0.5447
212.6604	0.6173
212.8774	0.5554
213.0943	0.6123
213.3112	0.5331
213.5281	0.49
213.745	0.5597
213.9619	0.5247
214.1788	0.4913
214.3956	0.4603
214.6125	0.4847
214.8293	0.4451
215.0461	0.501
215.2629	0.4387
215.4798	0.4884
215.6965	0.4435
215.9133	0.4464
216.1301	0.4029
216.3469	0.4486
216.5636	0.4097
216.7803	0.4173
216.9971	0.4139
217.2138	0.4079
217.4305	0.3819
217.6472	0.3748
217.8639	0.3974
218.0805	0.3442
218.2972	0.3199
218.5138	0.3147
218.7305	0.3466
218.9471	0.3039
219.1637	0.2819
219.3803	0.2722
219.5969	0.2755
219.8135	0.2671
220.0301	0.2591
220.2466	0.2769
220.4632	0.2491
220.6797	0.2184
220.8962	0.2517
221.1127	0.2573
221.3292	0.2468
221.5457	0.2501
221.7622	0.2098
221.9787	0.2338
222.1951	0.2241
222.4116	0.243
222.628	0.2424
222.8444	0.2519
223.0608	0.2393
223.2772	0.2345
223.4936	0.2686
223.71	0.262
223.9264	0.2741
224.1427	0.2417
224.3591	0.238
224.5754	0.2682
224.7917	0.252
225.008	0.2487
225.2243	0.2399
225.4406	0.2848
225.6569	0.2785
225.8732	0.2595
226.0894	0.2449
226.3057	0.2661
226.5219	0.2914
226.7381	0.271
226.9543	0.2573
227.1705	0.2805
227.3867	0.2815
227.6029	0.3152
227.8191	0.2902
228.0352	0.2816
228.2513	0.3058
228.4675	0.3126
228.6836	0.2827
228.8997	0.2961
229.1158	0.293
229.3319	0.314
229.548	0.3086
229.764	0.3339
229.9801	0.3131
230.1961	0.3007
230.4121	0.321
230.6282	0.3388
230.8442	0.3133
231.0602	0.3338
231.2761	0.337
231.4921	0.3399
231.7081	0.3452
231.924	0.3494
232.14	0.3522
232.3559	0.3258
232.5718	0.3639
232.7877	0.3816
233.0036	0.3328
233.2195	0.3719
233.4353	0.3384
233.6512	0.3524
233.867	0.3602
234.0829	0.3579
234.2987	0.3547
234.5145	0.3727
234.7303	0.3612
234.9461	0.3704
235.1619	0.3655
235.3776	0.3797
235.5934	0.3701
235.8091	0.3823
236.0249	0.3941
236.2406	0.3851
236.4563	0.363
236.672	0.3855
236.8877	0.3867
237.1034	0.3859
237.319	0.3842
237.5347	0.4133
237.7503	0.3741
237.966	0.4028
238.1816	0.396
238.3972	0.3863
238.6128	0.3977
238.8284	0.4031
239.0439	0.4101
239.2595	0.3943
239.475	0.4158
239.6906	0.4049
239.9061	0.4
240.1216	0.416
240.3371	0.4018
240.5526	0.3691
240.7681	0.4079
240.9836	0.3874
241.199	0.3933
241.4145	0.3689
241.6299	0.3745
241.8453	0.3839
242.0607	0.3872
242.2761	0.3609
242.4915	0.3621
242.7069	0.3699
242.9223	0.3654
243.1376	0.3408
243.353	0.3326
243.5683	0.3543
243.7836	0.3178
243.9989	0.3331
244.2142	0.324
244.4295	0.3259
244.6448	0.3187
244.86	0.2959
245.0753	0.3159
245.2905	0.2981
245.5057	0.2779
245.721	0.2716
245.9362	0.2713
246.1514	0.2604
246.3665	0.2604
246.5817	0.2604
246.7969	0.2745
247.012	0.258
247.2271	0.2365
247.4423	0.2411
247.6574	0.2387
247.8725	0.2544
248.0876	0.2388
248.3026	0.2402
248.5177	0.2334
248.7328	0.2117
248.9478	0.2051
249.1628	0.2195
249.3779	0.2232
249.5929	0.1919
249.8079	0.2121
250.0228	0.2071
250.2378	0.2025
250.4528	0.2088
250.6677	0.1939
250.8827	0.1845
251.0976	0.1945
251.3125	0.194
251.5274	0.1872
251.7423	0.1744
251.9572	0.1901
252.172	0.1779
252.3869	0.1794
252.6017	0.1861
252.8166	0.1716
253.0314	0.1661
253.2462	0.16
253.461	0.1823
253.6758	0.1647
253.8906	0.1776
254.1053	0.1619
254.3201	0.1655
254.5348	0.1736
254.7496	0.1691
254.9643	0.1652
255.179	0.1642
255.3937	0.1638
255.6083	0.1754
255.823	0.1677
256.0377	0.1674
256.2523	0.1688
256.467	0.1542
256.6816	0.1664
256.8962	0.1676
257.1108	0.1642
257.3254	0.1718
257.54	0.1563
257.7545	0.1747
257.9691	0.1667
258.1836	0.1654
258.3981	0.1728
258.6127	0.1668
258.8272	0.1471
259.0417	0.1523
259.2561	0.1727
259.4706	0.1649
259.6851	0.1537
259.8995	0.1614
260.114	0.1535
260.3284	0.1627
260.5428	0.1529
260.7572	0.1732
260.9716	0.1772
261.186	0.1613
