Data from MonoPyChalIsomerACN10uM410nmA_Absorbance_14-53-26-273.txt Node
Date: Fri Jul 05 14:53:26 BST 2024
User: LASERRRRR
Spectrometer: FLMT03099
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
179.3399	-0.386
179.5586	-0.386
179.7771	-0.386
179.9957	-0
180.2143	-0
180.4329	-0.2443
180.6514	-0
180.8699	-0
181.0885	0.482
181.307	-0
181.5255	-0
181.744	0.0687
181.9625	0.0653
182.181	-1.1579
182.3994	-0
182.6179	-0.0517
182.8363	-0.0127
183.0547	-0.3491
183.2732	0.109
183.4916	0.4337
183.71	0.1474
183.9284	0.0088
184.1467	-0.0924
184.3651	-0.09
184.5835	-0.1248
184.8018	0.1901
185.0201	-0.0462
185.2385	-0.0833
185.4568	-0.0361
185.6751	-0.0057
185.8934	0.4438
186.1117	-0.0219
186.3299	0.0302
186.5482	0.1292
186.7664	-0.09
186.9847	0.0482
187.2029	0.3379
187.4211	0.0874
187.6393	0.1973
187.8575	-0.0287
188.0757	0.1506
188.2939	0.2407
188.512	-0.1703
188.7302	-0.0228
188.9483	-0.1068
189.1665	0.0694
189.3846	0.5264
189.6027	0.3074
189.8208	0.2187
190.0389	0.1356
190.257	0.1513
190.475	0.1076
190.6931	0.1313
190.9111	0.5516
191.1292	0.2206
191.3472	0.5221
191.5652	0.1911
191.7832	0.3817
192.0012	0.6509
192.2192	0.3518
192.4371	0.5479
192.6551	0.3441
192.873	0.4781
193.091	0.546
193.3089	0.5143
193.5268	0.5602
193.7447	0.4842
193.9626	0.5497
194.1805	0.5349
194.3984	0.5338
194.6162	0.5501
194.8341	0.5334
195.0519	0.5224
195.2697	0.8866
195.4875	0.6478
195.7054	0.4452
195.9231	0.4687
196.1409	0.6575
196.3587	0.5614
196.5765	0.485
196.7942	0.5382
197.012	0.5003
197.2297	0.6944
197.4474	1.146
197.6651	0.4478
197.8828	0.5845
198.1005	0.8282
198.3182	0.524
198.5358	0.6977
198.7535	0.6698
198.9711	0.559
199.1888	0.6789
199.4064	0.7633
199.624	0.5788
199.8416	0.4373
200.0592	0.7207
200.2767	0.7436
200.4943	0.6699
200.7119	0.6268
200.9294	0.6909
201.1469	0.5171
201.3645	0.6171
201.582	0.752
201.7995	0.6431
202.017	0.6535
202.2344	0.6158
202.4519	0.6798
202.6694	0.5994
202.8868	0.5545
203.1042	0.6343
203.3217	0.6365
203.5391	0.5813
203.7565	0.5666
203.9739	0.6199
204.1913	0.6841
204.4086	0.565
204.626	0.7787
204.8433	0.7075
205.0607	0.5783
205.278	0.528
205.4953	0.6525
205.7126	0.5421
205.9299	0.7117
206.1472	0.6432
206.3644	0.5988
206.5817	0.7339
206.7989	0.7092
207.0162	0.6375
207.2334	0.6219
207.4506	0.5561
207.6678	0.6157
207.885	0.5907
208.1022	0.6295
208.3194	0.6406
208.5365	0.6793
208.7537	0.6336
208.9708	0.5723
209.1879	0.645
209.405	0.6057
209.6222	0.7318
209.8392	0.6012
210.0563	0.5914
210.2734	0.6039
210.4905	0.6375
210.7075	0.6504
210.9245	0.5661
211.1416	0.6873
211.3586	0.6502
211.5756	0.5517
211.7926	0.6269
212.0096	0.6262
212.2265	0.5754
212.4435	0.59
212.6604	0.5449
212.8774	0.5665
213.0943	0.6199
213.3112	0.5809
213.5281	0.5107
213.745	0.5104
213.9619	0.4576
214.1788	0.4944
214.3956	0.4263
214.6125	0.4499
214.8293	0.4391
215.0461	0.5016
215.2629	0.4419
215.4798	0.4691
215.6965	0.4098
215.9133	0.4206
216.1301	0.454
216.3469	0.4451
216.5636	0.3959
216.7803	0.3705
216.9971	0.3911
217.2138	0.3669
217.4305	0.3527
217.6472	0.3637
217.8639	0.3786
218.0805	0.3305
218.2972	0.327
218.5138	0.3388
218.7305	0.3049
218.9471	0.2999
219.1637	0.2923
219.3803	0.2928
219.5969	0.2889
219.8135	0.2516
220.0301	0.2823
220.2466	0.2904
220.4632	0.244
220.6797	0.2269
220.8962	0.242
221.1127	0.2435
221.3292	0.2586
221.5457	0.2368
221.7622	0.2266
221.9787	0.252
222.1951	0.224
222.4116	0.2738
222.628	0.2493
222.8444	0.2443
223.0608	0.26
223.2772	0.2599
223.4936	0.2434
223.71	0.2657
223.9264	0.2806
224.1427	0.2311
224.3591	0.2563
224.5754	0.2535
224.7917	0.2588
225.008	0.2569
225.2243	0.2536
225.4406	0.3007
225.6569	0.2593
225.8732	0.2613
226.0894	0.231
226.3057	0.2614
226.5219	0.2928
226.7381	0.2545
226.9543	0.2846
227.1705	0.2864
227.3867	0.2729
227.6029	0.2848
227.8191	0.2981
228.0352	0.2979
228.2513	0.3081
228.4675	0.2898
228.6836	0.3003
228.8997	0.2913
229.1158	0.294
229.3319	0.3081
229.548	0.3182
229.764	0.3171
229.9801	0.327
230.1961	0.3011
230.4121	0.3209
230.6282	0.3341
230.8442	0.3114
231.0602	0.3366
231.2761	0.3433
231.4921	0.3291
231.7081	0.3454
231.924	0.3299
232.14	0.3614
232.3559	0.3344
232.5718	0.3596
232.7877	0.3441
233.0036	0.344
233.2195	0.3665
233.4353	0.3574
233.6512	0.3629
233.867	0.3506
234.0829	0.3654
234.2987	0.3445
234.5145	0.3634
234.7303	0.3664
234.9461	0.3741
235.1619	0.3821
235.3776	0.3713
235.5934	0.381
235.8091	0.374
236.0249	0.3798
236.2406	0.3832
236.4563	0.3922
236.672	0.3916
236.8877	0.4055
237.1034	0.3967
237.319	0.3981
237.5347	0.4014
237.7503	0.3871
237.966	0.4072
238.1816	0.4101
238.3972	0.3754
238.6128	0.3717
238.8284	0.4165
239.0439	0.3963
239.2595	0.3835
239.475	0.4116
239.6906	0.415
239.9061	0.3997
240.1216	0.4018
240.3371	0.3953
240.5526	0.3876
240.7681	0.4002
240.9836	0.3741
241.199	0.3862
241.4145	0.3849
241.6299	0.3793
241.8453	0.3758
242.0607	0.3918
242.2761	0.3705
242.4915	0.3655
242.7069	0.3682
242.9223	0.3322
243.1376	0.3637
243.353	0.3513
243.5683	0.369
243.7836	0.3217
243.9989	0.3424
244.2142	0.3076
244.4295	0.3098
244.6448	0.2955
244.86	0.2992
245.0753	0.2825
245.2905	0.2923
245.5057	0.2737
245.721	0.2744
245.9362	0.269
246.1514	0.2636
246.3665	0.2584
246.5817	0.2602
246.7969	0.2474
247.012	0.2413
247.2271	0.2405
247.4423	0.2495
247.6574	0.239
247.8725	0.2332
248.0876	0.2169
248.3026	0.2295
248.5177	0.2283
248.7328	0.2143
248.9478	0.2113
249.1628	0.2112
249.3779	0.2112
249.5929	0.1983
249.8079	0.2127
250.0228	0.2057
250.2378	0.2092
250.4528	0.2063
250.6677	0.1915
250.8827	0.1999
251.0976	0.1869
251.3125	0.1803
251.5274	0.1695
251.7423	0.1805
251.9572	0.183
252.172	0.1909
252.3869	0.1855
252.6017	0.1817
252.8166	0.1654
253.0314	0.1594
253.2462	0.1791
253.461	0.1805
253.6758	0.1716
253.8906	0.1801
254.1053	0.1695
254.3201	0.1707
254.5348	0.1849
254.7496	0.1815
254.9643	0.1621
255.179	0.1646
255.3937	0.1667
255.6083	0.1669
255.823	0.1743
256.0377	0.1566
256.2523	0.1671
256.467	0.1505
256.6816	0.1765
256.8962	0.1591
257.1108	0.1593
257.3254	0.1718
257.54	0.1559
257.7545	0.1582
257.9691	0.1657
258.1836	0.1609
258.3981	0.1714
258.6127	0.1666
258.8272	0.1584
259.0417	0.1664
259.2561	0.1617
259.4706	0.1647
259.6851	0.1665
259.8995	0.1529
260.114	0.1627
260.3284	0.1596
260.5428	0.1553
260.7572	0.1651
260.9716	0.1694
261.186	0.1616
261.4003	0.1609
261.6147	0.1697
261.829	0.1711
262.0433	0.1553
262.2577	0.1571
262.472	0.1586
262.6863	0.1583
262.9005	0.169
263.1148	0.1585
263.3291	0.1381
263.5433	0.175
263.7576	0.1578
263.9718	0.1665
264.186	0.1617
264.4002	0.1534
264.6144	0.1603
264.8286	0.1795
265.0427	0.1544
265.2569	0.1553
265.471	0.1492
265.6851	0.1553
265.8993	0.1619
266.1134	0.1616
266.3275	0.1617
266.5415	0.1567
266.7556	0.1722
266.9697	0.1657
267.1837	0.1731
267.3978	0.1539
267.6118	0.1733
267.8258	0.1676
268.0398	0.1455
268.2538	0.1761
268.4677	0.1784
268.6817	0.173
268.8957	0.1551
269.1096	0.1583
269.3235	0.1815
269.5374	0.1506
269.7514	0.156
269.9652	0.1588
270.1791	0.1546
270.393	0.1466
270.6068	0.1549
270.8207	0.1514
271.0345	0.1361
271.2483	0.1573
271.4622	0.1438
271.676	0.1508
271.8897	0.1358
272.1035	0.15
272.3173	0.1479
272.531	0.1422
272.7448	0.1394
272.9585	0.1343
273.1722	0.1463
273.3859	0.1488
273.5996	0.1329
273.8133	0.1469
274.0269	0.1439
274.2406	0.1349
274.4542	0.1342
274.6679	0.1311
274.8815	0.1452
275.0951	0.1421
275.3087	0.1535
275.5223	0.1435
275.7358	0.1436
275.9494	0.1493
276.1629	0.1343
276.3765	0.1585
276.59	0.1545
276.8035	0.1463
277.017	0.139
277.2305	0.1425
277.444	0.1423
277.6574	0.1373
277.8709	0.1454
278.0843	0.1482
278.2978	0.1479
278.5112	0.1428
278.7246	0.1469
278.938	0.154
279.1513	0.1432
279.3647	0.1618
279.5781	0.1505
279.7914	0.1555
280.0047	0.1572
280.2181	0.1479
280.4314	0.1491
280.6447	0.1487
280.8579	0.1463
281.0712	0.1584
281.2845	0.1576
281.4977	0.1559
281.711	0.1412
281.9242	0.1467
282.1374	0.1578
282.3506	0.1474
282.5638	0.1544
282.7769	0.1508
282.9901	0.1538
283.2033	0.1651
283.4164	0.1574
283.6295	0.1632
283.8426	0.1538
284.0557	0.1508
284.2688	0.1648
284.4819	0.1463
284.695	0.154
284.908	0.165
285.1211	0.148
285.3341	0.1582
285.5471	0.1648
285.7601	0.159
285.9731	0.1503
286.1861	0.158
286.3991	0.1621
286.612	0.1533
286.825	0.1606
287.0379	0.1577
287.2508	0.163
287.4637	0.1593
287.6766	0.1589
287.8895	0.1609
288.1024	0.1798
288.3152	0.1593
288.5281	0.1522
288.7409	0.1603
288.9538	0.1578
289.1666	0.1557
289.3794	0.1699
